Date,Open,High,Low,Close,Turnover
05/04/2000,6189.7,6216.13,5913.71,6036.94,-
06/04/2000,6148.74,6243.42,6093.3,6224.02,-
07/04/2000,6342.2,6347.75,6207.76,6308.04,-
10/04/2000,6393.7,6429.51,6350.78,6364.9,-
11/04/2000,6253.59,6316.8,6201.51,6261.42,-
12/04/2000,6303.5,6325.77,6190.96,6238.7,-
13/04/2000,6109.87,6286.97,6072.89,6264.34,-
14/04/2000,6225.59,6254.45,6050.19,6065.71,-
17/04/2000,5772.87,6083.23,5752.44,6060.54,-
18/04/2000,6163.91,6175.66,5986.14,6147.44,-
19/04/2000,6212.93,6237.97,6120.08,6166.46,-
20/04/2000,6172.78,6258.77,6163.42,6234.51,-
25/04/2000,6219.41,6325.04,6162.09,6320.29,-
26/04/2000,6393.77,6461.52,6380.82,6390.87,-
27/04/2000,6403.19,6403.19,6184.71,6247.86,-
28/04/2000,6378.15,6456.62,6306.13,6419.72,-
02/05/2000,6489.04,6565.56,6478.47,6562.41,-
03/05/2000,6492.06,6543.72,6419.56,6435.65,-
04/05/2000,6520.3,6520.3,6399.99,6491.74,-
05/05/2000,6507.9,6575.17,6429.98,6545.76,-
08/05/2000,6563.83,6591.44,6475.92,6514.42,-
09/05/2000,6467.75,6507.25,6352.92,6369.61,-
10/05/2000,6363.39,6434.08,6255.52,6263.34,-
11/05/2000,6204.1,6389,6162.25,6380.13,-
12/05/2000,6418.91,6482.03,6375.27,6449.27,-
15/05/2000,6421.79,6465.78,6392.27,6392.27,-
16/05/2000,6461.05,6571.65,6454.26,6557.39,-
17/05/2000,6534.54,6539.4,6432.94,6453.05,-
18/05/2000,6423.1,6496,6418.22,6451.97,-
19/05/2000,6425.27,6428.22,6186.76,6196.05,-
22/05/2000,6189.25,6249.18,6029.81,6094.17,-
23/05/2000,6153.96,6206.44,6084.2,6148.56,-
24/05/2000,6003.9,6082.63,6003.9,6027.1,-
25/05/2000,6136.32,6179.53,6109.11,6129.66,-
26/05/2000,6052.23,6166.45,6017.79,6129.15,-
29/05/2000,6185.99,6237.02,6181.83,6205.13,-
30/05/2000,6247.22,6335.69,6200.74,6325.49,-
31/05/2000,6380.21,6443.68,6337.31,6426.26,-
01/06/2000,6428.46,6603.24,6427.35,6599.71,-
02/06/2000,6565.35,6780.66,6556.15,6673.52,-
05/06/2000,6678.77,6684.08,6595.08,6656.26,-
06/06/2000,6612.57,6697.31,6571.58,6589.77,-
07/06/2000,6551.57,6561.61,6456.56,6498.5,-
08/06/2000,6533.67,6602.95,6462.4,6523.66,-
09/06/2000,6523.46,6589.85,6505.58,6549.05,-
13/06/2000,6510.82,6596.67,6466.04,6532.84,-
14/06/2000,6570.95,6629.89,6499.51,6608.1,-
15/06/2000,6597.73,6622.23,6506.11,6512.98,-
16/06/2000,6644.17,6644.17,6456.26,6456.26,-
19/06/2000,6436.47,6522.01,6436.2,6505.16,-
20/06/2000,6569.52,6591.63,6535.68,6554.92,-
21/06/2000,6537.41,6573.49,6460.86,6490.76,-
22/06/2000,6513.62,6549.2,6457.93,6474.88,-
23/06/2000,6438.95,6549.12,6417.89,6545.35,-
26/06/2000,6548.67,6611.33,6524.98,6586.26,-
27/06/2000,6630.58,6634.61,6515.73,6568.09,-
28/06/2000,6551.34,6613.04,6510.18,6607.96,-
29/06/2000,6618.08,6631.02,6400.82,6400.82,-
30/06/2000,6430.26,6496.5,6391.64,6446.54,-
03/07/2000,6462.03,6508.47,6413.63,6508.47,-
04/07/2000,6501.42,6504.15,6459.29,6494.77,-
05/07/2000,6502.98,6572.66,6430.59,6462.7,-
06/07/2000,6434.21,6465.77,6393.12,6453.97,-
07/07/2000,6471.98,6568.15,6445.71,6565.97,-
10/07/2000,6471.9,6587.85,6471.9,6487.42,-
11/07/2000,6518.22,6518.22,6422.72,6490.35,-
12/07/2000,6506.12,6556.41,6489.81,6536.51,-
13/07/2000,6547.22,6588.11,6491.54,6570.36,-
17/07/2000,6605.32,6631.48,6582.68,6619.25,-
18/07/2000,6625.02,6625.02,6514.54,6514.54,-
19/07/2000,6542.8,6558.08,6485.78,6495.11,-
20/07/2000,6498.77,6567.03,6484.29,6563.77,-
21/07/2000,6544.71,6577.78,6450.8,6464.12,-
24/07/2000,6474.32,6539.98,6444.3,6502.57,-
25/07/2000,6576.61,6576.61,6458.73,6463.91,-
26/07/2000,6539.74,6539.74,6466.55,6493,-
27/07/2000,6512.53,6582.48,6464.94,6511.53,-
28/07/2000,6507.65,6535.69,6396.13,6415.72,-
31/07/2000,6412.52,6542.49,6374.52,6542.49,-
01/08/2000,6524.67,6569.22,6508.13,6532.29,-
02/08/2000,6539.4,6573.22,6473.76,6529.91,-
03/08/2000,6465.01,6486.6,6354.93,6354.93,-
04/08/2000,6424.1,6479.03,6391.46,6461.35,-
07/08/2000,6462.22,6536.95,6447.95,6519.04,-
08/08/2000,6519.04,6573.28,6492.01,6532.44,-
09/08/2000,6555.03,6619.24,6553.73,6570.18,-
10/08/2000,6565.32,6611.14,6539.97,6562.54,-
11/08/2000,6570.42,6580.76,6513.77,6553,-
14/08/2000,6613.37,6625.69,6554.79,6609.36,-
15/08/2000,6645.67,6676.66,6604.68,6636.61,-
16/08/2000,6666.9,6710.59,6646.41,6684.08,-
17/08/2000,6712.29,6712.3,6601.13,6635.34,-
18/08/2000,6640.46,6649.67,6587.9,6594.35,-
21/08/2000,6559.52,6615.34,6529.58,6571.63,-
22/08/2000,6599.09,6605.39,6513.71,6513.71,-
23/08/2000,6539.51,6552.56,6449.65,6501.7,-
24/08/2000,6513.38,6523.15,6454.53,6461.93,-
25/08/2000,6485.05,6602.29,6485.05,6595.11,-
28/08/2000,6598.82,6639.46,6570.66,6615.02,-
29/08/2000,6608.88,6642.87,6561.7,6633.99,-
30/08/2000,6627.28,6698.04,6588.38,6634.62,-
31/08/2000,6636.24,6668.63,6562.43,6625.42,-
01/09/2000,6648.64,6843.86,6648.64,6813.66,-
04/09/2000,6823.17,6944.77,6822.71,6922.33,-
05/09/2000,6929.05,6929.05,6838.7,6856.76,-
06/09/2000,6836.28,6873.36,6795.03,6796.79,-
07/09/2000,6780.72,6848.25,6769.28,6834.46,-
08/09/2000,6814.04,6845.48,6693.04,6703.36,-
11/09/2000,6722.93,6735.58,6650.73,6675.01,-
12/09/2000,6638.84,6714.12,6621.02,6697.8,-
13/09/2000,6696.54,6728.69,6564.6,6568.89,-
14/09/2000,6605.73,6683.44,6591.04,6637.91,-
15/09/2000,6620.5,6632.58,6570.49,6614.65,-
18/09/2000,6562.14,6584.17,6470.91,6522.38,-
19/09/2000,6482.76,6535.39,6468.34,6529.95,-
20/09/2000,6570.31,6570.31,6396.18,6405.43,-
21/09/2000,6414.32,6447.4,6215.89,6254.77,-
22/09/2000,6110.61,6259.56,6085.4,6258.58,-
25/09/2000,6344.18,6346.61,6276.27,6336.28,-
26/09/2000,6296.92,6349.12,6276.93,6294.06,-
27/09/2000,6258.91,6372.14,6233.98,6319.79,-
28/09/2000,6358.62,6371.24,6253.87,6311.03,-
29/09/2000,6290.51,6367.25,6249.29,6266.63,-
02/10/2000,6150.49,6384.24,6150.49,6349.24,-
03/10/2000,6315.39,6434.5,6304.7,6400.43,-
04/10/2000,6366.56,6389.21,6284.61,6296.13,-
05/10/2000,6317.89,6369.83,6304.81,6335.12,-
06/10/2000,6323.28,6356.39,6229.25,6258.41,-
09/10/2000,6220.08,6227.63,6082.79,6110.06,-
10/10/2000,6166.71,6184.69,6114.75,6143.3,-
11/10/2000,6062.57,6096.22,5947.64,5956.12,-
12/10/2000,6025.01,6076.66,5848.42,5990.7,-
13/10/2000,5862.51,6064.21,5828.14,6064.21,-
16/10/2000,6158.34,6158.34,6044.04,6088.04,-
17/10/2000,6097.19,6151.65,6067.15,6067.15,-
18/10/2000,5998.36,6012.43,5833.63,5937.35,-
19/10/2000,6012.56,6071.22,5964.77,6066.48,-
20/10/2000,6108.59,6183.46,6051.51,6149.44,-
23/10/2000,6123.19,6203.51,6120.09,6182.34,-
24/10/2000,6194.06,6323.74,6150.85,6323.74,-
25/10/2000,6246.14,6301.26,6188.39,6277.9,-
26/10/2000,6199.94,6297.19,6186.32,6208.42,-
27/10/2000,6274.79,6319.74,6225.91,6268.93,-
30/10/2000,6232,6296.84,6230.91,6296.84,-
31/10/2000,6347.05,6400.13,6320.76,6397.66,-
01/11/2000,6434.9,6434.9,6346.75,6409.05,-
02/11/2000,6419.47,6441.29,6383.07,6400.31,-
03/11/2000,6428.22,6444.98,6371.76,6398.92,-
06/11/2000,6459.5,6459.5,6348.56,6352.24,-
07/11/2000,6393.62,6395.49,6329.91,6386.07,-
08/11/2000,6423.6,6452.97,6332.4,6336.03,-
09/11/2000,6292.27,6330.6,6236.82,6271.15,-
10/11/2000,6261.7,6305.67,6137.59,6147.49,-
13/11/2000,6104.99,6132.64,5996.72,6037.73,-
14/11/2000,6081.96,6240.33,6072.53,6225.98,-
15/11/2000,6223,6312.78,6197.05,6301.78,-
16/11/2000,6290.37,6290.68,6220.62,6283.06,-
17/11/2000,6221.79,6272.9,6161.92,6161.92,-
20/11/2000,6178.57,6195.41,6005.9,6021.79,-
21/11/2000,6021.29,6116.82,6013.29,6081.02,-
22/11/2000,6043.14,6049.6,5937.37,5944.7,-
23/11/2000,5949.76,6055.21,5933.08,6053.04,-
24/11/2000,6047.53,6162.88,5989.13,6145.65,-
27/11/2000,6198.67,6254.17,6167.45,6171.33,-
28/11/2000,6145.19,6172.77,6055.04,6069.22,-
29/11/2000,6013.38,6091.58,5978.96,6060.65,-
30/11/2000,5992.64,6015.86,5893.54,5928.08,-
01/12/2000,5942.36,6023.11,5915.33,5928.5,-
04/12/2000,5933.31,5933.31,5763.18,5791.51,-
05/12/2000,5836.83,5994.89,5836.83,5994.89,-
06/12/2000,6084.53,6108.54,5967.22,5985.24,-
07/12/2000,5917.32,6020.7,5900.86,5984.69,-
08/12/2000,6003.14,6102.58,5937.13,5939.32,-
11/12/2000,6005.62,6090.09,6005.62,6077.88,-
12/12/2000,6071.75,6103.76,6026.72,6047.66,-
13/12/2000,6096.61,6126.41,5942.48,5962.29,-
14/12/2000,5919.13,5938.8,5845.9,5905.65,-
15/12/2000,5854.68,5884.6,5818.57,5839.54,-
18/12/2000,5832.7,5937.87,5832.7,5887.49,-
19/12/2000,5848.79,5972.42,5848.79,5958.86,-
20/12/2000,5867.61,5902.08,5748.87,5766.3,-
21/12/2000,5705,5810.27,5673.87,5758.92,-
22/12/2000,5772.68,5805.21,5735.43,5783.73,-
27/12/2000,5769.24,5874.09,5769.24,5857.15,-
28/12/2000,5880.91,5924.93,5877.9,5920.6,-
29/12/2000,5931.68,5981.4,5895.37,5926.42,-
02/01/2001,5956.15,5956.15,5774.64,5798.9,-
03/01/2001,5767.65,5767.65,5631.32,5684.05,-
04/01/2001,5890.33,5890.33,5764.88,5815.99,-
05/01/2001,5799.18,5862.04,5733.48,5758.02,-
08/01/2001,5715.8,5757.5,5695.19,5732.8,-
09/01/2001,5778.78,5792.56,5627.86,5663.19,-
10/01/2001,5672.04,5686.24,5603.92,5653.35,-
11/01/2001,5663.03,5702.93,5631.89,5702.78,-
12/01/2001,5738.67,5841.82,5738.5,5834.34,-
15/01/2001,5811.33,5853.88,5795.88,5833.38,-
16/01/2001,5820.39,5838.41,5749.07,5761.67,-
17/01/2001,5806.91,5908.04,5806.91,5884.09,-
18/01/2001,5868.14,5919.38,5837.51,5860.16,-
19/01/2001,5915.97,5962.8,5840.01,5845.73,-
22/01/2001,5844.97,5901.25,5805.62,5882.76,-
23/01/2001,5816.53,5850.83,5803.8,5839.73,-
24/01/2001,5898.53,5925.13,5862.73,5900.32,-
25/01/2001,5860.54,5959.81,5850.94,5934.68,-
26/01/2001,5828.22,5935.2,5828.22,5925.62,-
29/01/2001,5930.2,5935.48,5873.77,5887.9,-
30/01/2001,5896.26,5948.06,5860.22,5917.15,-
31/01/2001,5933.26,5999.18,5914.27,5998.49,-
01/02/2001,5936.31,5970.3,5870.51,5899.72,-
02/02/2001,5920.89,5933.88,5823.8,5826.37,-
05/02/2001,5795.73,5838.96,5784.78,5823.49,-
06/02/2001,5831.97,5859.35,5800.7,5852.35,-
07/02/2001,5813.1,5813.1,5744.68,5752.14,-
08/02/2001,5771.23,5816.13,5752.74,5773.46,-
09/02/2001,5764.68,5772.79,5701.64,5712.36,-
12/02/2001,5700.31,5777.88,5700.31,5759.48,-
13/02/2001,5789.58,5791.24,5720.45,5739.03,-
14/02/2001,5701.73,5703.89,5630.74,5644.23,-
15/02/2001,5665.04,5709.27,5628.95,5704.53,-
16/02/2001,5651.49,5662.19,5583.08,5595.13,-
19/02/2001,5570.57,5610.31,5570.57,5584.75,-
20/02/2001,5592.72,5640.42,5515.5,5548.74,-
21/02/2001,5516.85,5538.79,5433.3,5474.37,-
22/02/2001,5436.99,5509.88,5410.34,5452.48,-
23/02/2001,5455.78,5466.49,5302.79,5322.84,-
26/02/2001,5372.98,5429.79,5341.92,5415.1,-
27/02/2001,5440.05,5451.09,5380.05,5437.76,-
28/02/2001,5391.44,5443.73,5339.78,5367.48,-
01/03/2001,5334.23,5348.35,5260.02,5341.34,-
02/03/2001,5329.05,5365.79,5259.94,5291.92,-
05/03/2001,5325.03,5373,5274.83,5368.83,-
06/03/2001,5401.25,5468.66,5382.99,5457.28,-
07/03/2001,5429.16,5489.78,5397.99,5483.68,-
08/03/2001,5470.54,5507.26,5410.78,5438.66,-
09/03/2001,5393.88,5423.41,5342.09,5368.89,-
12/03/2001,5326.11,5326.11,5216.86,5242.4,-
13/03/2001,5157.5,5224.17,5155.16,5186.87,-
14/03/2001,5242.68,5242.68,4965.47,5115.5,-
15/03/2001,5146.74,5180.22,5061.37,5177.66,-
16/03/2001,5197.74,5197.74,5091.17,5104.77,-
19/03/2001,5100.08,5170.88,5035.42,5048.6,-
20/03/2001,5114.72,5145.88,5092.59,5138.4,-
21/03/2001,5050.97,5062.68,4977.28,5023.76,-
22/03/2001,4992.3,5001.08,4804.4,4824.82,-
23/03/2001,4922.39,4968.52,4911.54,4951.13,-
26/03/2001,5004.25,5127.14,4982.61,5124.8,-
27/03/2001,5104.46,5235.6,5079.62,5235.6,-
28/03/2001,5243.2,5243.2,5118.78,5150.43,-
29/03/2001,5072.48,5163.12,5028.73,5157.92,-
30/03/2001,5132.49,5233.68,5132.09,5180.45,-
02/04/2001,5218.48,5218.48,5111.82,5210.48,-
03/04/2001,5153.14,5153.14,4989.73,5004,-
04/04/2001,4946.21,5086.21,4872.92,5071.82,-
05/04/2001,5104.24,5196.72,5085.16,5158.56,-
06/04/2001,5232.09,5232.95,5087.49,5139.71,-
09/04/2001,5106.66,5217.28,5102.41,5183.22,-
10/04/2001,5213.77,5335.72,5192.14,5331.23,-
11/04/2001,5345.55,5403.87,5309.65,5361.53,-
12/04/2001,5359.67,5402.72,5329.6,5372.71,-
17/04/2001,5271.24,5362.11,5216.57,5340.98,-
18/04/2001,5429.18,5533.8,5416.32,5505.08,-
19/04/2001,5530.5,5531.81,5436.94,5480.05,-
20/04/2001,5483.45,5530.62,5431.08,5449.34,3824592767
23/04/2001,5424.32,5432.84,5370.51,5396.85,3002225285
24/04/2001,5399.61,5488.33,5391.45,5424.43,4186449495
25/04/2001,5407.99,5425.12,5374.52,5407.84,3945776472
26/04/2001,5418.68,5491.53,5374.22,5481.73,0
27/04/2001,5461.67,5607.12,5444.82,5575.97,6421194680
30/04/2001,5580.46,5653.14,5570.74,5640.03,3689315437
02/05/2001,5661.08,5670.02,5571.49,5572.91,4731987059
03/05/2001,5605.62,5614.21,5457.07,5457.07,4296355144
04/05/2001,5455.24,5502.71,5378.36,5455.55,5629940316
07/05/2001,5492.08,5527.04,5471.39,5498.52,2011111871
08/05/2001,5494.38,5558.52,5460.76,5516.93,2667941527
09/05/2001,5486.75,5497.09,5440.74,5492.08,3582325816
10/05/2001,5482.03,5624.51,5481.21,5606.46,4963272762
11/05/2001,5580.73,5607.58,5549.5,5567.25,3607356188
14/05/2001,5523.33,5533.97,5469.87,5487.72,3096462493
15/05/2001,5513.64,5545.33,5462.06,5544.13,5308975666
16/05/2001,5502.98,5523.64,5433.31,5522.69,4867403896
17/05/2001,5607.32,5632.54,5569.66,5592.65,5806220872
18/05/2001,5569.88,5658.26,5562.43,5638.24,6209674339
21/05/2001,5647.35,5660.69,5584.72,5652.04,3195766230
22/05/2001,5687.71,5728.52,5675.54,5693.47,5510677718
23/05/2001,5663.87,5688.64,5630.74,5630.74,5336194146
24/05/2001,5619.01,5680.26,5615.12,5656.47,2638293496
25/05/2001,5651.06,5661.34,5568.23,5581.94,2708070605
28/05/2001,5584.54,5644.41,5575.92,5606.32,1884217389
29/05/2001,5588.74,5631.39,5537.51,5542.27,4337405646
30/05/2001,5533.7,5539.46,5440.06,5444.27,11228280015
31/05/2001,5420.74,5472.76,5405.66,5454.19,5190118387
01/06/2001,5453.29,5471.41,5387.76,5432.71,3735019116
05/06/2001,5474.47,5517.96,5455.34,5516.27,3704960139
06/06/2001,5535.46,5546.6,5491.26,5496.49,3296358480
07/06/2001,5474.24,5500.99,5431.72,5453.39,4085429253
08/06/2001,5479.07,5537.9,5439.93,5439.93,3812534713
11/06/2001,5432.25,5478.58,5413.61,5418.47,3200935245
12/06/2001,5418.27,5430.89,5300.07,5311.94,4647301237
13/06/2001,5340.78,5369.18,5334.24,5353.63,4159218119
14/06/2001,5304.57,5322.49,5276.78,5297.07,4664929923
15/06/2001,5258.59,5282.56,5192.35,5243.84,4894809933
18/06/2001,5225.94,5244.68,5160.28,5160.28,3104318587
19/06/2001,5159.21,5248.34,5159.21,5199.41,4549988067
20/06/2001,5186.78,5186.78,5114.73,5170.49,5143078346
21/06/2001,5204.15,5211.67,5121.61,5134.97,4875448007
22/06/2001,5163.11,5213.18,5150.4,5183.67,3954784819
25/06/2001,5145.44,5230.55,5144.66,5213.46,3613567772
26/06/2001,5199.08,5204.45,5077,5090.73,5656049612
27/06/2001,5099.8,5110.73,5053.11,5057.72,3483497327
28/06/2001,5055.32,5135.1,4967.61,5133.56,7224113790
29/06/2001,5139,5225.33,5123.33,5225.33,4979185900
02/07/2001,5215.75,5299.9,5187.13,5296.51,4975142725
03/07/2001,5269.78,5273.18,5205.78,5205.78,4944483369
04/07/2001,5222.31,5222.31,5139.5,5175.13,2701918730
05/07/2001,5115.56,5148.73,5096.45,5123.83,3613419582
06/07/2001,5088.19,5088.19,4992.46,4999.36,4450028110
09/07/2001,5008.86,5039.96,4903.06,5027.37,3169016856
10/07/2001,5013.53,5067.41,4960.13,4973.4,3674359287
11/07/2001,4880.51,4958.32,4880.51,4914.68,4779835647
12/07/2001,4996.07,5010,4948.36,4961.43,5684467643
13/07/2001,5000.69,5028.53,4933.25,5025.24,2941514333
16/07/2001,5036.62,5036.62,4976.02,5022.76,2098275465
17/07/2001,4972.52,4994.72,4956.56,4978.54,2707771023
18/07/2001,4985.27,4985.27,4865.41,4867.5,4414669082
19/07/2001,4887.52,4930.39,4825.88,4930.39,3629990558
20/07/2001,4880.58,4894.23,4841.87,4880.7,2940204827
23/07/2001,4861.66,4961.42,4851.65,4911.92,2886136544
24/07/2001,4886.21,4913.23,4853.95,4855.6,2680783779
25/07/2001,4864.88,4888.25,4773.17,4773.17,3651342856
26/07/2001,4842.78,4854.37,4790.1,4842.12,5258017221
27/07/2001,4872.84,4968.06,4872.13,4967.15,3733460777
30/07/2001,4982.39,5054.4,4946.12,5033.71,3925044831
31/07/2001,5022.55,5095.38,4995.89,5085.51,3441373076
01/08/2001,5073.75,5125.31,5068.89,5112.48,2945593750
02/08/2001,5121.95,5204.2,5083.34,5088.7,4469662991
03/08/2001,5078.16,5093.27,5019.11,5031.29,2902179879
06/08/2001,5017.63,5096.85,5009.45,5066.25,2708573925
07/08/2001,5039.04,5062.86,4974.35,5051.62,2636283714
08/08/2001,5034.9,5038.53,4964.7,4986.23,2604992278
09/08/2001,4927.95,4934.26,4872.42,4888.3,3750926330
10/08/2001,4913.84,4962.16,4822.29,4846.02,2661203553
13/08/2001,4903.73,4925.56,4829.82,4920.35,2651096890
14/08/2001,4946.07,5003.21,4942.1,4962.64,0
15/08/2001,4948.86,4974.02,4924.02,4933.97,1437997374
16/08/2001,4915.14,4916.49,4849.38,4882.62,2839743937
17/08/2001,4905.7,4927.44,4753.12,4777.37,2772619806
20/08/2001,4770.5,4817.98,4724.55,4791.43,1837491921
21/08/2001,4806.9,4836,4776.82,4834.87,2383948725
22/08/2001,4788.91,4891.03,4768.89,4812.14,2771569424
23/08/2001,4835.46,4842.38,4775.33,4809.5,2459929766
24/08/2001,4830.74,4919.91,4822.17,4916.56,2938055801
27/08/2001,4917.14,4963.86,4899.09,4905.79,1564167849
28/08/2001,4891.56,4940.93,4793,4815.72,3003122217
29/08/2001,4792.24,4869.94,4765.71,4834.89,6305809962
30/08/2001,4827.18,4863.26,4697.67,4703.87,6782922893
31/08/2001,4687.93,4722.54,4668.19,4689.34,3485836155
03/09/2001,4712.09,4712.09,4585.39,4629.8,0
04/09/2001,4696.94,4708.04,4576.42,4673.98,4139680638
05/09/2001,4627.17,4643.75,4563.69,4571.56,3803131982
06/09/2001,4616.6,4616.6,4470.73,4480.75,5009864829
07/09/2001,4485.07,4507.7,4396.55,4413.51,4829105019
10/09/2001,4372.13,4427.16,4251.54,4383.74,4400411512
11/09/2001,4411.97,4479.31,4058.53,4059.75,5857575925
12/09/2001,3861.67,4182.91,3858.37,4114.26,5385639683
13/09/2001,4089.83,4143.95,4041.39,4113.87,3950015217
14/09/2001,4124.13,4174.92,3906.74,3909.49,4429702155
17/09/2001,3861.08,4024.95,3783.62,4015.46,4837153862
18/09/2001,3980.65,3980.65,3891.32,3970.18,0
19/09/2001,3955.41,4014.86,3873.81,3888.93,4090895381
20/09/2001,3878.57,3913.64,3714.05,3738.18,4682244256
21/09/2001,3674.37,3733.12,3463.07,3652.87,7202704055
24/09/2001,3713.76,3861.19,3713.76,3861.19,3792785110
25/09/2001,3795.85,3947.83,3769.09,3902.85,0
26/09/2001,3882.26,4012.94,3836.42,3975.53,4628697991
27/09/2001,3946.71,4013.23,3928.12,4013.23,7113271668
28/09/2001,4065.22,4117.84,4040.89,4079.02,5483779046
01/10/2001,4097.22,4097.64,3979.05,4004.57,2859790176
02/10/2001,4018.46,4044.66,3914.39,4044.66,3539056226
03/10/2001,4034.82,4034.82,3930.04,4024.25,3588989796
04/10/2001,4110.52,4195.8,4094.02,4195.8,4957214120
05/10/2001,4137.16,4232.66,4116.15,4164.76,3797312369
08/10/2001,4102.93,4172.21,4031.09,4172.21,2733943808
09/10/2001,4149.33,4217.23,4123.54,4176.97,3299913636
10/10/2001,4145.48,4319.38,4131.57,4319.38,3681703456
11/10/2001,4328.35,4407.67,4312.48,4330.68,5941774646
12/10/2001,4372.42,4381.49,4283.5,4336.88,4063712332
15/10/2001,4295.21,4300.72,4196.73,4213.91,2586378018
16/10/2001,4220.47,4308.49,4193.01,4308.49,3383745356
17/10/2001,4379.81,4458.04,4362.99,4411.51,4771561549
18/10/2001,4308.24,4359.41,4291.39,4338.09,3633879617
19/10/2001,4310.8,4347.89,4228.23,4264.89,3245463296
22/10/2001,4281.78,4345.45,4243.12,4341.29,1927970091
23/10/2001,4385.35,4455.76,4377.41,4455.76,3876888539
24/10/2001,4420.8,4535.9,4394.13,4486.35,4438678264
25/10/2001,4491.68,4546.42,4363.36,4378.45,4151754875
26/10/2001,4443.88,4482.76,4419.4,4478.63,3043378090
29/10/2001,4465.67,4465.67,4382.57,4383.24,2778648738
30/10/2001,4315.19,4326.52,4235.69,4251.93,4661662945
31/10/2001,4238.02,4391.01,4201.81,4341.29,3396706966
01/11/2001,4325.19,4366.94,4276.61,4366.94,2118456894
02/11/2001,4387.81,4418.83,4338.82,4369.4,2653930980
05/11/2001,4392.05,4488.94,4389.77,4485.34,2651568087
06/11/2001,4500.74,4532.26,4438.18,4461.69,3489111784
07/11/2001,4491.75,4518.01,4410.63,4493.27,3619930686
08/11/2001,4494.94,4589.08,4482.49,4573.04,4619491965
09/11/2001,4517.3,4566.13,4508.43,4514.28,3614168664
12/11/2001,4512.43,4517.48,4329.74,4376.58,3544977278
13/11/2001,4437.93,4570.7,4437.93,4565.68,3522468901
14/11/2001,4573.23,4643.51,4540.75,4575.09,5515292579
15/11/2001,4607.31,4643.15,4530.83,4577.28,5379908945
16/11/2001,4591.51,4604.76,4544.69,4587.3,4024834234
19/11/2001,4620.76,4686.2,4600.72,4660.49,3522509188
20/11/2001,4686.62,4686.62,4574.31,4593.52,3832841693
21/11/2001,4548.92,4616.31,4543.67,4557.03,4846486153
22/11/2001,4576.13,4615.78,4563.8,4599.8,2757971065
23/11/2001,4617.06,4634.35,4536.4,4573.82,3035625262
26/11/2001,4620.71,4639.84,4561.03,4564.38,3511482566
27/11/2001,4589.35,4595.85,4474.55,4485.82,3990102632
28/11/2001,4468.54,4512.31,4433.01,4445.5,7375379295
29/11/2001,4407.33,4481.13,4392.67,4445.87,6815265486
30/11/2001,4472.94,4513.35,4453.05,4476.06,4122453409
03/12/2001,4439.55,4463.96,4401.36,4463.84,2410171479
04/12/2001,4473.11,4529.24,4464.09,4529.24,4079811512
05/12/2001,4580.29,4686.66,4571.93,4677.55,6774731124
06/12/2001,4695.86,4735.21,4641.23,4679.38,4686029004
07/12/2001,4664.37,4680.43,4631.05,4642.94,3338821489
10/12/2001,4614.93,4619.26,4548.67,4556.29,3061666387
11/12/2001,4535,4580.17,4510.32,4551.94,6607433131
12/12/2001,4568.15,4588.09,4505.86,4510.68,3116017173
13/12/2001,4505.74,4528.59,4396.71,4410.66,4176623289
14/12/2001,4378.98,4411.02,4340.02,4340.02,2945858404
17/12/2001,4366,4495.06,4328.77,4485.17,3046693354
18/12/2001,4470.55,4515.73,4452.39,4480.1,3916639486
19/12/2001,4466.05,4500.18,4424.76,4467.92,3285722640
20/12/2001,4437.14,4477,4414.83,4426.72,3372271574
21/12/2001,4391.55,4511.23,4376.73,4499.34,3641023334
24/12/2001,4487.17,4509.78,4470.5,4502.1,1073099903
27/12/2001,4524.06,4593.52,4504.98,4591.16,4724664907
28/12/2001,4603.81,4630.19,4582.29,4624.58,2175314095
02/01/2002,4617.95,4640.85,4567.92,4580.44,1869989819
03/01/2002,4626.76,4692.24,4609.28,4681.2,3366183282
04/01/2002,4702.7,4720.04,4663.4,4682.79,4259296270
07/01/2002,4673.45,4706.58,4611.13,4615.54,3293226638
08/01/2002,4594.26,4631.92,4560.34,4568.09,4404236731
09/01/2002,4578.68,4592.69,4525.53,4587.01,4036167115
10/01/2002,4551.87,4573.03,4503.61,4515.52,7661298394
11/01/2002,4532.74,4583.81,4516.28,4554.69,3839535971
14/01/2002,4526.42,4530.67,4448.47,4453.97,2926508185
15/01/2002,4437.79,4519.24,4419.14,4518.42,4313861320
16/01/2002,4482.01,4484.01,4421.88,4425.5,3519086205
17/01/2002,4431.72,4489.26,4431.72,4475.64,4186925461
18/01/2002,4440.59,4466.67,4429.51,4448.85,3673521014
21/01/2002,4438.39,4440.3,4386.39,4423.8,2695224906
22/01/2002,4424.59,4493.18,4407.85,4446.72,3465955434
23/01/2002,4409.21,4452.6,4402.49,4450.81,3900792193
24/01/2002,4483.07,4527.28,4470.69,4508.07,4565792496
25/01/2002,4511.6,4511.6,4446.15,4484.31,3425754830
28/01/2002,4498.77,4557.61,4496.52,4541.16,3025546518
29/01/2002,4540.26,4563.38,4476.1,4476.1,4443444217
30/01/2002,4426.24,4442.82,4385.57,4407.27,5616262855
31/01/2002,4463.64,4482.99,4437.79,4461.87,4644530663
01/02/2002,4483.9,4499.68,4446.81,4455.56,3772440796
04/02/2002,4459.52,4459.52,4384.63,4397.54,3194878920
